year,plot,subplot,focal,plant_simple,fruits.panicle,seeds.fruit,ID,no.viable.seeds,total.seeds,person.who.counts,average,redondeo,observers
2019,1,C2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,C3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,C4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,C5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,C6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,D1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,D2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,D3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,D4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,D5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,D6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,E1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,E2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,E3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,E4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,E5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,E6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,F1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,F2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,F3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,F4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,F5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,1,F6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,A1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,A2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,A3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,A4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,A5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,A6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,B1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,B2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,B3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,B4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,B5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,B6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,C1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,C2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,C3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,C4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,C5,PUPA,PUPA,12,420,NA,NA,NA,NA,NA,NA,NA
2019,2,C6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,D1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,D2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,D3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,D4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,D5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,D6,PUPA,PUPA,7,245,NA,NA,NA,NA,NA,NA,NA
2019,2,E1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,E2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,E3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,E4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,E5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,E6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,F1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,F2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,F3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,F4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,F5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,2,F6,PUPA,PUPA,4,140,NA,NA,NA,NA,NA,NA,NA
2019,3,A1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,A2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,A3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,A4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,A5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,A6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,B1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,B2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,B3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,B4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,B5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,B6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,C1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,C2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,C3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,C4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,C5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,C6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,D1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,D2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,D3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,D4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,D5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,D6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,E1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,E2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,E3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,E4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,E5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,E6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,F1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,F2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,F3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,F4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,F5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,3,F6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,A1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,A2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,A3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,A4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,A5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,A6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,B1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,B2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,B3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,B4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,B5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,B6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,C1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,C2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,C3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,C4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,C5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,C6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,D1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,D2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,D3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,D4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,D5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,D6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,E1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,E2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,E3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,E4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,E5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,E6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,F1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,F2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,F3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,F4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,F5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,4,F6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,A1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,A2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,A3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,A4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,A5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,A6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,B1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,B2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,B3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,B4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,B5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,B6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,C1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,C2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,C3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,C4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,C5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,C6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,D1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,D2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,D3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,D4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,D5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,D6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,E1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,E2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,E3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,E4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,E5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,E6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,F1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,F2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,F3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,F4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,F5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,5,F6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,A1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,A2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,A3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,A4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,A5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,A6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,B1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,B2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,B3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,B4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,B5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,B6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,C1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,C2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,C3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,C4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,C5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,C6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,D1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,D2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,D3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,D4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,D5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,D6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,E1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,E2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,E3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,E4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,E5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,E6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,F1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,F2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,F3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,F4,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,F5,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,6,F6,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,7,A1,PUPA,PUPA,15,525,NA,NA,NA,NA,NA,NA,NA
2019,7,A2,PUPA,PUPA,10,350,NA,NA,NA,NA,NA,NA,NA
2019,7,A3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,7,A4,PUPA,PUPA,15,525,NA,NA,NA,NA,NA,NA,NA
2019,7,A5,PUPA,PUPA,24,840,NA,NA,NA,NA,NA,NA,NA
2019,7,A6,PUPA,PUPA,20,700,NA,NA,NA,NA,NA,NA,NA
2019,7,B1,PUPA,PUPA,8,280,NA,NA,NA,NA,NA,NA,NA
2019,7,B2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,7,B3,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,7,B4,PUPA,PUPA,11,385,NA,NA,NA,NA,NA,NA,NA
2019,7,B5,PUPA,PUPA,9,315,NA,NA,NA,NA,NA,NA,NA
2019,7,B6,PUPA,PUPA,12,420,NA,NA,NA,NA,NA,NA,NA
2019,7,C1,PUPA,PUPA,15,525,NA,NA,NA,NA,NA,NA,NA
2019,7,C2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,7,C3,PUPA,PUPA,12,420,NA,NA,NA,NA,NA,NA,NA
2019,7,C4,PUPA,PUPA,5,175,NA,NA,NA,NA,NA,NA,NA
2019,7,C5,PUPA,PUPA,14,490,NA,NA,NA,NA,NA,NA,NA
2019,7,C6,PUPA,PUPA,22,770,NA,NA,NA,NA,NA,NA,NA
2019,7,D1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,7,D2,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
2019,7,D3,PUPA,PUPA,6,210,NA,NA,NA,NA,NA,NA,NA
2019,7,D4,PUPA,PUPA,14,490,NA,NA,NA,NA,NA,NA,NA
2019,7,D5,PUPA,PUPA,17,595,NA,NA,NA,NA,NA,NA,NA
2019,7,D6,PUPA,PUPA,21,735,NA,NA,NA,NA,NA,NA,NA
2019,7,E1,PUPA,PUPA,0,0,NA,NA,NA,NA,NA,NA,NA
